35309,ST REMY DU PLAIN,35560,"",ST REMY DU PLAIN,"48.3758019019,-1.56690944074",353.09
35004,VAL COUESNON,35560,ANTRAIN,VAL COUESNON,"48.4623399244,-1.47875897631",350.04
35004,VAL COUESNON,35560,LA FONTENELLE,VAL COUESNON,"48.4623399244,-1.47875897631",350.04
35205,NOYAL SOUS BAZOUGES,35560,"",NOYAL SOUS BAZOUGES,"48.4173130249,-1.62400476475",352.05
35019,BAZOUGES LA PEROUSE,35560,"",BAZOUGES LA PEROUSE,"48.4405619878,-1.56381100666",350.19
35242,RIMOU,35560,"",RIMOU,"48.3879829755,-1.52823061249",352.42
35126,GUICHEN,35580,PONT REAN,GUICHEN,"47.9653877316,-1.79026270939",351.26
35016,BAULON,35580,"",BAULON,"47.9948578338,-1.92813623016",350.16
35126,GUICHEN,35580,"",GUICHEN,"47.9653877316,-1.79026270939",351.26
35312,ST SENOUX,35580,"",ST SENOUX,"47.9097827425,-1.7902930218",353.12
35123,GOVEN,35580,"",GOVEN,"48.0094372843,-1.83854162867",351.23
35127,GUIGNEN,35580,"",GUIGNEN,"47.9235807621,-1.8619758657",351.27
35149,LASSY,35580,"",LASSY,"47.9717256935,-1.86370504959",351.49
35275,ST GILLES,35590,"",ST GILLES,"48.1520929859,-1.85374690386",352.75
35065,LA CHAPELLE THOUARAULT,35590,"",LA CHAPELLE THOUARAULT,"48.1252826202,-1.8581233152",350.65
35081,CLAYES,35590,"",CLAYES,"48.1786926288,-1.8539725616",350.81
35131,L HERMITAGE,35590,"",L HERMITAGE,"48.1221023417,-1.8166504183",351.31
35013,BAINS SUR OUST,35600,"",BAINS SUR OUST,"47.7118573151,-2.0751766873",350.13
35236,REDON,35600,"",REDON,"47.6609734327,-2.08008568692",352.36
35294,STE MARIE,35600,"",STE MARIE,"47.6935116851,-2.01321068932",352.94
35339,TRANS LA FORET,35610,"",TRANS LA FORET,"48.4878512268,-1.60369226136",353.39
35222,PLEINE FOUGERES,35610,"",PLEINE FOUGERES,"48.5311376904,-1.57392395573",352.22
35247,ROZ SUR COUESNON,35610,"",ROZ SUR COUESNON,"48.5961737576,-1.59343425986",352.47
35248,SAINS,35610,"",SAINS,"48.5560551633,-1.60318300159",352.48
35354,VIEUX VIEL,35610,"",VIEUX VIEL,"48.5010768031,-1.55308339453",353.54
35270,ST GEORGES DE GREHAIGNE,35610,"",ST GEORGES DE GREHAIGNE,"48.5792508588,-1.54914551771",352.7
35329,SOUGEAL,35610,"",SOUGEAL,"48.5026972021,-1.51517240399",353.29
35106,ERCE EN LAMEE,35620,"",ERCE EN LAMEE,"47.818356677,-1.58275557873",351.06
35332,TEILLAY,35620,"",TEILLAY,"47.8077925322,-1.5223130707",353.32
35058,LA CHAPELLE CHAUSSEE,35630,"",LA CHAPELLE CHAUSSEE,"48.2664350425,-1.86414756163",350.58
35134,LES IFFS,35630,"",LES IFFS,"48.2937886247,-1.86720916772",351.34
35130,HEDE BAZOUGES,35630,BAZOUGES SOUS HEDE,HEDE BAZOUGES,"48.3018808207,-1.77748405021",351.3
35130,HEDE BAZOUGES,35630,"",HEDE BAZOUGES,"48.3018808207,-1.77748405021",351.3
35258,ST BRIEUC DES IFFS,35630,"",ST BRIEUC DES IFFS,"48.3034329234,-1.84362998531",352.58
35146,LANGOUET,35630,"",LANGOUET,"48.2549305209,-1.80881548185",351.46
35276,ST GONDRAN,35630,"",ST GONDRAN,"48.2682672284,-1.8250126371",352.76
35317,ST SYMPHORIEN,35630,"",ST SYMPHORIEN,"48.280614851,-1.80334544561",353.17
35356,VIGNOC,35630,"",VIGNOC,"48.257222573,-1.76336508866",353.56
35114,FORGES LA FORET,35640,"",FORGES LA FORET,"47.8618191863,-1.29350551765",351.14
35077,CHELUN,35640,"",CHELUN,"47.8550873481,-1.24349817887",350.77
35103,EANCE,35640,"",EANCE,"47.8237855193,-1.25227628941",351.03
35167,MARTIGNE FERCHAUD,35640,"",MARTIGNE FERCHAUD,"47.8281952315,-1.32808258577",351.67
35240,LE RHEU,35650,MOIGNE,LE RHEU,"48.097397419,-1.78149989185",352.4
35240,LE RHEU,35650,"",LE RHEU,"48.097397419,-1.78149989185",352.4
35064,LA CHAPELLE DE BRAIN,35660,"",LA CHAPELLE DE BRAIN,"47.6972959919,-1.93416464602",350.64
35064,LA CHAPELLE DE BRAIN,35660,BRAIN SUR VILAINE,LA CHAPELLE DE BRAIN,"47.6972959919,-1.93416464602",350.64
35145,LANGON,35660,"",LANGON,"47.733471612,-1.87194975237",351.45
35237,RENAC,35660,"",RENAC,"47.7276163658,-1.9661103542",352.37
35097,DOMALAIN,35680,"",DOMALAIN,"47.9990883279,-1.23942096028",350.97
35198,MOULINS,35680,"",MOULINS,"48.0087571587,-1.36287785518",351.98
35161,LOUVIGNE DE BAIS,35680,"",LOUVIGNE DE BAIS,"48.0522095083,-1.33866165819",351.61
35014,BAIS,35680,"",BAIS,"48.0108227925,-1.30560487998",350.14
35350,VERGEAL,35680,"",VERGEAL,"48.0357832819,-1.25557177588",353.5
35220,PIRE CHANCE,35680,CHANCE,PIRE CHANCE,"48.0111877546,-1.42837195377",352.2
35001,ACIGNE,35690,"",ACIGNE,"48.1464008617,-1.51879762112",350.01
35238,RENNES,35700,"",RENNES,"48.1119791219,-1.68186449144",352.38
35225,PLESDER,35720,"",PLESDER,"48.4180951281,-1.93003326564",352.25
35226,PLEUGUENEUC,35720,"",PLEUGUENEUC,"48.4045431671,-1.88606418202",352.26
35308,MESNIL ROC H,35720,ST PIERRE DE PLESGUEN,MESNIL ROC H,"48.4550260435,-1.88873891943",353.08
35308,MESNIL ROC H,35720,LANHELIN,MESNIL ROC H,"48.4550260435,-1.88873891943",353.08
35308,MESNIL ROC H,35720,TRESSE,MESNIL ROC H,"48.4550260435,-1.88873891943",353.08
35228,PLEURTUIT,35730,"",PLEURTUIT,"48.5827256783,-2.05991444738",352.28
35210,PACE,35740,"",PACE,"48.152548244,-1.77716643787",352.1
35026,BLERUAIS,35750,"",BLERUAIS,"48.116030785,-2.11549706882",350.26
35277,ST GONLAY,35750,"",ST GONLAY,"48.1132469608,-2.07658788542",352.77
35290,ST MALON SUR MEL,35750,"",ST MALON SUR MEL,"48.0944048491,-2.11182383067",352.9
35295,ST MAUGAN,35750,"",ST MAUGAN,"48.1367408206,-2.10234592553",352.95
35133,IFFENDIC,35750,"",IFFENDIC,"48.1137342706,-2.02411746064",351.33
35278,ST GREGOIRE,35760,"",ST GREGOIRE,"48.1588840471,-1.68571943452",352.78
35189,MONTGERMONT,35760,"",MONTGERMONT,"48.1538376773,-1.71729477816",351.89
35352,VERN SUR SEICHE,35770,"",VERN SUR SEICHE,"48.0525245014,-1.60521106164",353.52
35241,LA RICHARDAIS,35780,"",LA RICHARDAIS,"48.6095815819,-2.04362780576",352.41
35093,DINARD,35800,"",DINARD,"48.6241805945,-2.0619828606",350.93
35287,ST LUNAIRE,35800,"",ST LUNAIRE,"48.620460045,-2.09655988835",352.87
35256,ST BRIAC SUR MER,35800,"",ST BRIAC SUR MER,"48.6163388225,-2.12358766004",352.56
35024,BETTON,35830,"",BETTON,"48.1812360423,-1.64589552684",350.24
35120,GEVEZE,35850,"",GEVEZE,"48.2133254705,-1.79930703575",351.2
35135,IRODOUER,35850,"",IRODOUER,"48.246152189,-1.95021443067",351.35
35216,PARTHENAY DE BRETAGNE,35850,"",PARTHENAY DE BRETAGNE,"48.1884515911,-1.829797127",352.16
35245,ROMILLE,35850,"",ROMILLE,"48.2223488257,-1.87904298142",352.45
35144,LANGAN,35850,"",LANGAN,"48.2363756072,-1.84565830249",351.44
